Timestamp,Event,SequenceNum,Detail
2026-06-07T20:38:25.3318851Z,PacketSent,0,"size=1069"
2026-06-07T20:38:25.3335179Z,AckReceived,0,""
2026-06-07T20:38:25.3335625Z,PacketSent,1,"size=1069"
2026-06-07T20:38:25.3364218Z,AckReceived,1,""
2026-06-07T20:38:25.3365575Z,PacketSent,2,"size=1069"
2026-06-07T20:38:25.3368719Z,AckReceived,2,""
2026-06-07T20:38:25.3369027Z,PacketSent,3,"size=1069"
2026-06-07T20:38:25.3370882Z,AckReceived,3,""
2026-06-07T20:38:25.3371279Z,PacketSent,4,"size=1069"
2026-06-07T20:38:25.3372644Z,AckReceived,4,""
2026-06-07T20:38:25.3373014Z,PacketSent,5,"size=1069"
2026-06-07T20:38:25.3374514Z,AckReceived,5,""
2026-06-07T20:38:25.3374906Z,PacketSent,6,"size=1069"
2026-06-07T20:38:25.3376539Z,AckReceived,6,""
2026-06-07T20:38:25.3376878Z,PacketSent,7,"size=1069"
2026-06-07T20:38:25.3378497Z,AckReceived,7,""
2026-06-07T20:38:25.3379119Z,PacketSent,8,"size=1069"
2026-06-07T20:38:25.3381026Z,AckReceived,8,""
2026-06-07T20:38:25.3381397Z,PacketSent,9,"size=1069"
2026-06-07T20:38:25.3382881Z,AckReceived,9,""
2026-06-07T20:38:25.3384281Z,PacketSent,10,"size=1069"
2026-06-07T20:38:25.3385602Z,AckReceived,10,""
2026-06-07T20:38:25.3385941Z,PacketSent,11,"size=1069"
2026-06-07T20:38:25.3387341Z,AckReceived,11,""
2026-06-07T20:38:25.3387718Z,PacketSent,12,"size=1069"
2026-06-07T20:38:25.3388914Z,AckReceived,12,""
2026-06-07T20:38:25.3389390Z,PacketSent,13,"size=1069"
2026-06-07T20:38:25.3391638Z,AckReceived,13,""
2026-06-07T20:38:25.3391982Z,PacketSent,14,"size=1069"
2026-06-07T20:38:25.3392987Z,AckReceived,14,""
2026-06-07T20:38:25.3393274Z,PacketSent,15,"size=1069"
2026-06-07T20:38:25.3394291Z,AckReceived,15,""
2026-06-07T20:38:25.3394638Z,PacketSent,16,"size=1069"
2026-06-07T20:38:25.3395573Z,AckReceived,16,""
2026-06-07T20:38:25.3395883Z,PacketSent,17,"size=1069"
2026-06-07T20:38:25.3396859Z,AckReceived,17,""
2026-06-07T20:38:25.3397126Z,PacketSent,18,"size=1069"
2026-06-07T20:38:25.3398037Z,AckReceived,18,""
2026-06-07T20:38:25.3398340Z,PacketSent,19,"size=1069"
2026-06-07T20:38:25.3399285Z,AckReceived,19,""
2026-06-07T20:38:25.3399569Z,PacketSent,20,"size=1069"
2026-06-07T20:38:25.3400604Z,AckReceived,20,""
2026-06-07T20:38:25.3401006Z,PacketSent,21,"size=1069"
2026-06-07T20:38:25.3402019Z,AckReceived,21,""
2026-06-07T20:38:25.3402368Z,PacketSent,22,"size=1069"
2026-06-07T20:38:25.3403538Z,AckReceived,22,""
2026-06-07T20:38:25.3403888Z,PacketSent,23,"size=1069"
2026-06-07T20:38:25.3405056Z,AckReceived,23,""
2026-06-07T20:38:25.3405415Z,PacketSent,24,"size=1069"
2026-06-07T20:38:25.3406385Z,AckReceived,24,""
