Timestamp,Event,SequenceNum,Detail
2026-06-07T20:37:04.0632070Z,PacketSent,0,"size=4141"
2026-06-07T20:37:04.0648698Z,AckReceived,0,""
2026-06-07T20:37:04.0649331Z,PacketSent,1,"size=4141"
2026-06-07T20:37:04.0677280Z,AckReceived,1,""
2026-06-07T20:37:04.0677959Z,PacketSent,2,"size=4141"
2026-06-07T20:37:04.0681458Z,AckReceived,2,""
2026-06-07T20:37:04.0682053Z,PacketSent,3,"size=4141"
2026-06-07T20:37:04.0684251Z,AckReceived,3,""
2026-06-07T20:37:04.0684951Z,PacketSent,4,"size=4141"
2026-06-07T20:37:04.0686458Z,AckReceived,4,""
2026-06-07T20:37:04.0686957Z,PacketSent,5,"size=4141"
2026-06-07T20:37:04.0688809Z,AckReceived,5,""
2026-06-07T20:37:04.0689259Z,PacketSent,6,"size=4141"
2026-06-07T20:37:04.0690772Z,AckReceived,6,""
2026-06-07T20:37:04.0691148Z,PacketSent,7,"size=4141"
2026-06-07T20:37:04.0692829Z,AckReceived,7,""
2026-06-07T20:37:04.0693380Z,PacketSent,8,"size=4141"
2026-06-07T20:37:04.0694645Z,AckReceived,8,""
2026-06-07T20:37:04.0695169Z,PacketSent,9,"size=4141"
2026-06-07T20:37:04.0696576Z,AckReceived,9,""
2026-06-07T20:37:04.0697994Z,PacketSent,10,"size=4141"
2026-06-07T20:37:04.0699237Z,AckReceived,10,""
2026-06-07T20:37:04.0699775Z,PacketSent,11,"size=4141"
2026-06-07T20:37:04.0700904Z,AckReceived,11,""
2026-06-07T20:37:04.0701226Z,PacketSent,12,"size=4141"
2026-06-07T20:37:04.0702615Z,AckReceived,12,""
2026-06-07T20:37:04.0704209Z,PacketSent,13,"size=4141"
2026-06-07T20:37:04.0704620Z,AckReceived,13,""
2026-06-07T20:37:04.0704978Z,PacketSent,14,"size=4141"
2026-06-07T20:37:04.0706170Z,AckReceived,14,""
2026-06-07T20:37:04.0706522Z,PacketSent,15,"size=4141"
2026-06-07T20:37:04.0707716Z,AckReceived,15,""
