Timestamp,Event,SequenceNum,Detail
2026-06-07T20:52:40.1933837Z,PacketSent,0,"size=1069"
2026-06-07T20:52:40.1949895Z,AckReceived,0,""
2026-06-07T20:52:40.1950437Z,PacketSent,1,"size=1069"
2026-06-07T20:52:40.1979461Z,AckReceived,1,""
2026-06-07T20:52:40.7068722Z,Timeout,2,""
2026-06-07T20:52:40.7071314Z,Retransmission,2,""
2026-06-07T20:52:40.7072607Z,PacketSent,2,"size=1069"
2026-06-07T20:52:40.7077522Z,AckReceived,2,""
2026-06-07T20:52:40.7078284Z,PacketSent,3,"size=1069"
2026-06-07T20:52:40.7081976Z,AckReceived,3,""
2026-06-07T20:52:40.7082392Z,PacketSent,4,"size=1069"
2026-06-07T20:52:40.7084581Z,AckReceived,4,""
2026-06-07T20:52:40.7085398Z,PacketSent,5,"size=1069"
2026-06-07T20:52:40.7087207Z,AckReceived,5,""
2026-06-07T20:52:40.7087602Z,PacketSent,6,"size=1069"
2026-06-07T20:52:40.7089432Z,AckReceived,6,""
2026-06-07T20:52:40.7089943Z,PacketSent,7,"size=1069"
2026-06-07T20:52:40.7091422Z,AckReceived,7,""
2026-06-07T20:52:40.7091690Z,PacketSent,8,"size=1069"
2026-06-07T20:52:40.7092976Z,AckReceived,8,""
2026-06-07T20:52:40.7094005Z,PacketSent,9,"size=1069"
2026-06-07T20:52:40.7095058Z,AckReceived,9,""
2026-06-07T20:52:40.7095322Z,PacketSent,10,"size=1069"
2026-06-07T20:52:40.7096365Z,AckReceived,10,""
2026-06-07T20:52:40.7096610Z,PacketSent,11,"size=1069"
2026-06-07T20:52:40.7097626Z,AckReceived,11,""
2026-06-07T20:52:40.7097905Z,PacketSent,12,"size=1069"
2026-06-07T20:52:40.7098851Z,AckReceived,12,""
2026-06-07T20:52:40.7099088Z,PacketSent,13,"size=1069"
2026-06-07T20:52:40.7100072Z,AckReceived,13,""
2026-06-07T20:52:40.7100418Z,PacketSent,14,"size=1069"
2026-06-07T20:52:40.7101403Z,AckReceived,14,""
2026-06-07T20:52:40.7101670Z,PacketSent,15,"size=1069"
2026-06-07T20:52:40.7102623Z,AckReceived,15,""
2026-06-07T20:52:40.7102977Z,PacketSent,16,"size=1069"
2026-06-07T20:52:40.7104054Z,AckReceived,16,""
2026-06-07T20:52:40.7104333Z,PacketSent,17,"size=1069"
2026-06-07T20:52:40.7105318Z,AckReceived,17,""
2026-06-07T20:52:40.7105596Z,PacketSent,18,"size=1069"
2026-06-07T20:52:40.7106648Z,AckReceived,18,""
2026-06-07T20:52:40.7107004Z,PacketSent,19,"size=1069"
2026-06-07T20:52:40.7107992Z,AckReceived,19,""
2026-06-07T20:52:40.7108406Z,PacketSent,20,"size=1069"
2026-06-07T20:52:40.7109348Z,AckReceived,20,""
2026-06-07T20:52:40.7109617Z,PacketSent,21,"size=1069"
2026-06-07T20:52:40.7110580Z,AckReceived,21,""
2026-06-07T20:52:40.7110903Z,PacketSent,22,"size=1069"
2026-06-07T20:52:40.7111871Z,AckReceived,22,""
2026-06-07T20:52:40.7112153Z,PacketSent,23,"size=1069"
2026-06-07T20:52:40.7113085Z,AckReceived,23,""
2026-06-07T20:52:40.7113445Z,PacketSent,24,"size=1069"
2026-06-07T20:52:40.7114475Z,AckReceived,24,""
2026-06-07T20:52:40.7114784Z,PacketSent,25,"size=1069"
2026-06-07T20:52:40.7115875Z,AckReceived,25,""
2026-06-07T20:52:40.7116211Z,PacketSent,26,"size=1069"
2026-06-07T20:52:40.7117450Z,AckReceived,26,""
2026-06-07T20:52:40.7117767Z,PacketSent,27,"size=1069"
2026-06-07T20:52:40.7119056Z,AckReceived,27,""
2026-06-07T20:52:40.7119457Z,PacketSent,28,"size=1069"
2026-06-07T20:52:40.7120711Z,AckReceived,28,""
2026-06-07T20:52:40.7121054Z,PacketSent,29,"size=1069"
2026-06-07T20:52:40.7122223Z,AckReceived,29,""
2026-06-07T20:52:40.7122558Z,PacketSent,30,"size=1069"
2026-06-07T20:52:40.7123794Z,AckReceived,30,""
2026-06-07T20:52:40.7124277Z,PacketSent,31,"size=1069"
2026-06-07T20:52:40.7125834Z,AckReceived,31,""
2026-06-07T20:52:40.7126175Z,PacketSent,32,"size=1069"
2026-06-07T20:52:40.7127615Z,AckReceived,32,""
2026-06-07T20:52:40.7128043Z,PacketSent,33,"size=1069"
2026-06-07T20:52:40.7129389Z,AckReceived,33,""
2026-06-07T20:52:40.7129871Z,PacketSent,34,"size=1069"
2026-06-07T20:52:40.7131354Z,AckReceived,34,""
2026-06-07T20:52:40.7131745Z,PacketSent,35,"size=1069"
2026-06-07T20:52:40.7133148Z,AckReceived,35,""
2026-06-07T20:52:41.2190880Z,Timeout,36,""
2026-06-07T20:52:41.2192391Z,Retransmission,36,""
2026-06-07T20:52:41.2196890Z,PacketSent,36,"size=1069"
2026-06-07T20:52:41.2200115Z,AckReceived,36,""
2026-06-07T20:52:41.2200648Z,PacketSent,37,"size=1069"
2026-06-07T20:52:41.2203561Z,AckReceived,37,""
2026-06-07T20:52:41.2204161Z,PacketSent,38,"size=1069"
2026-06-07T20:52:41.2206808Z,AckReceived,38,""
2026-06-07T20:52:41.2207559Z,PacketSent,39,"size=1069"
2026-06-07T20:52:41.2209168Z,AckReceived,39,""
2026-06-07T20:52:41.2209428Z,PacketSent,40,"size=1069"
2026-06-07T20:52:41.2210608Z,AckReceived,40,""
2026-06-07T20:52:41.2210958Z,PacketSent,41,"size=1069"
2026-06-07T20:52:41.2212002Z,AckReceived,41,""
2026-06-07T20:52:41.2212276Z,PacketSent,42,"size=1069"
2026-06-07T20:52:41.2213327Z,AckReceived,42,""
2026-06-07T20:52:41.2213642Z,PacketSent,43,"size=1069"
2026-06-07T20:52:41.2214675Z,AckReceived,43,""
2026-06-07T20:52:41.2214949Z,PacketSent,44,"size=1069"
2026-06-07T20:52:41.2215971Z,AckReceived,44,""
2026-06-07T20:52:41.2216289Z,PacketSent,45,"size=1069"
2026-06-07T20:52:41.2217319Z,AckReceived,45,""
2026-06-07T20:52:41.2217586Z,PacketSent,46,"size=1069"
2026-06-07T20:52:41.2218536Z,AckReceived,46,""
2026-06-07T20:52:41.2218837Z,PacketSent,47,"size=1069"
2026-06-07T20:52:41.2220691Z,AckReceived,47,""
2026-06-07T20:52:41.2220973Z,PacketSent,48,"size=1069"
2026-06-07T20:52:41.2221901Z,AckReceived,48,""
2026-06-07T20:52:41.2222216Z,PacketSent,49,"size=1069"
2026-06-07T20:52:41.2223124Z,AckReceived,49,""
2026-06-07T20:52:41.2223417Z,PacketSent,50,"size=1069"
2026-06-07T20:52:41.2224336Z,AckReceived,50,""
2026-06-07T20:52:41.2224555Z,PacketSent,51,"size=1069"
2026-06-07T20:52:41.2225529Z,AckReceived,51,""
2026-06-07T20:52:41.2225744Z,PacketSent,52,"size=1069"
2026-06-07T20:52:41.2226673Z,AckReceived,52,""
2026-06-07T20:52:41.2226983Z,PacketSent,53,"size=1069"
2026-06-07T20:52:41.2227908Z,AckReceived,53,""
2026-06-07T20:52:41.2228190Z,PacketSent,54,"size=1069"
2026-06-07T20:52:41.2229140Z,AckReceived,54,""
2026-06-07T20:52:41.2229346Z,PacketSent,55,"size=1069"
2026-06-07T20:52:41.2230327Z,AckReceived,55,""
2026-06-07T20:52:41.2230567Z,PacketSent,56,"size=1069"
2026-06-07T20:52:41.2231517Z,AckReceived,56,""
2026-06-07T20:52:41.2231788Z,PacketSent,57,"size=1069"
2026-06-07T20:52:41.2232703Z,AckReceived,57,""
2026-06-07T20:52:41.2233110Z,PacketSent,58,"size=1069"
2026-06-07T20:52:41.2234062Z,AckReceived,58,""
2026-06-07T20:52:41.2234328Z,PacketSent,59,"size=1069"
2026-06-07T20:52:41.2235211Z,AckReceived,59,""
2026-06-07T20:52:41.2235461Z,PacketSent,60,"size=1069"
2026-06-07T20:52:41.2236402Z,AckReceived,60,""
2026-06-07T20:52:41.2236665Z,PacketSent,61,"size=1069"
2026-06-07T20:52:41.2237591Z,AckReceived,61,""
2026-06-07T20:52:41.2237842Z,PacketSent,62,"size=1069"
2026-06-07T20:52:41.2238729Z,AckReceived,62,""
2026-06-07T20:52:41.2238992Z,PacketSent,63,"size=1069"
2026-06-07T20:52:41.2239917Z,AckReceived,63,""
2026-06-07T20:52:41.2240216Z,PacketSent,64,"size=1069"
2026-06-07T20:52:41.2241229Z,AckReceived,64,""
2026-06-07T20:52:41.2241575Z,PacketSent,65,"size=1069"
2026-06-07T20:52:41.2242541Z,AckReceived,65,""
2026-06-07T20:52:41.2242877Z,PacketSent,66,"size=1069"
2026-06-07T20:52:41.2243847Z,AckReceived,66,""
2026-06-07T20:52:41.2244086Z,PacketSent,67,"size=1069"
2026-06-07T20:52:41.2244957Z,AckReceived,67,""
2026-06-07T20:52:41.2245360Z,PacketSent,68,"size=1069"
2026-06-07T20:52:41.2246458Z,AckReceived,68,""
2026-06-07T20:52:41.2246734Z,PacketSent,69,"size=1069"
2026-06-07T20:52:41.2247740Z,AckReceived,69,""
2026-06-07T20:52:41.2248082Z,PacketSent,70,"size=1069"
2026-06-07T20:52:41.2249411Z,AckReceived,70,""
2026-06-07T20:52:41.2249698Z,PacketSent,71,"size=1069"
2026-06-07T20:52:41.2250809Z,AckReceived,71,""
