Timestamp,Event,SequenceNum,Detail
2026-06-07T20:56:05.9105254Z,AckReceived,47,""
2026-06-07T20:56:05.9105520Z,PacketSent,48,"size=1069"
2026-06-07T20:56:05.9106696Z,AckReceived,48,""
2026-06-07T20:56:05.9107221Z,PacketSent,49,"size=1069"
2026-06-07T20:56:05.9108425Z,AckReceived,49,""
2026-06-07T20:56:05.9108746Z,PacketSent,50,"size=1069"
2026-06-07T20:56:05.9109876Z,AckReceived,50,""
2026-06-07T20:56:05.9110250Z,PacketSent,51,"size=1069"
2026-06-07T20:56:05.9111328Z,AckReceived,51,""
2026-06-07T20:56:05.9111597Z,PacketSent,52,"size=1069"
2026-06-07T20:56:05.9112778Z,AckReceived,52,""
2026-06-07T20:56:06.4147630Z,Timeout,53,""
2026-06-07T20:56:06.4148821Z,Retransmission,53,""
2026-06-07T20:56:06.4152792Z,PacketSent,53,"size=1069"
2026-06-07T20:56:06.4154894Z,AckReceived,53,""
2026-06-07T20:56:06.9200259Z,Timeout,54,""
2026-06-07T20:56:06.9202122Z,Retransmission,54,""
2026-06-07T20:56:06.9203853Z,PacketSent,54,"size=1069"
2026-06-07T20:56:06.9208027Z,AckReceived,54,""
2026-06-07T20:56:06.9208611Z,PacketSent,55,"size=1069"
2026-06-07T20:56:06.9210814Z,AckReceived,55,""
2026-06-07T20:56:06.9211314Z,PacketSent,56,"size=1069"
2026-06-07T20:56:06.9212737Z,AckReceived,56,""
2026-06-07T20:56:06.9213197Z,PacketSent,57,"size=1069"
2026-06-07T20:56:06.9214619Z,AckReceived,57,""
2026-06-07T20:56:06.9215021Z,PacketSent,58,"size=1069"
2026-06-07T20:56:06.9216556Z,AckReceived,58,""
2026-06-07T20:56:07.4237450Z,Timeout,59,""
2026-06-07T20:56:07.4238817Z,Retransmission,59,""
2026-06-07T20:56:07.4240452Z,PacketSent,59,"size=1069"
2026-06-07T20:56:07.4242866Z,AckReceived,59,""
2026-06-07T20:56:07.4243366Z,PacketSent,60,"size=1069"
2026-06-07T20:56:07.4244945Z,AckReceived,60,""
2026-06-07T20:56:07.9351862Z,Timeout,61,""
2026-06-07T20:56:07.9353561Z,Retransmission,61,""
2026-06-07T20:56:07.9355380Z,PacketSent,61,"size=1069"
2026-06-07T20:56:07.9358838Z,AckReceived,61,""
2026-06-07T20:56:07.9359455Z,PacketSent,62,"size=1069"
2026-06-07T20:56:07.9361275Z,AckReceived,62,""
2026-06-07T20:56:07.9361617Z,PacketSent,63,"size=1069"
2026-06-07T20:56:07.9362819Z,AckReceived,63,""
2026-06-07T20:56:07.9363165Z,PacketSent,64,"size=1069"
2026-06-07T20:56:07.9364490Z,AckReceived,64,""
2026-06-07T20:56:07.9364862Z,PacketSent,65,"size=1069"
2026-06-07T20:56:07.9366170Z,AckReceived,65,""
2026-06-07T20:56:07.9366477Z,PacketSent,66,"size=1069"
2026-06-07T20:56:07.9367495Z,AckReceived,66,""
2026-06-07T20:56:07.9367755Z,PacketSent,67,"size=1069"
2026-06-07T20:56:07.9368886Z,AckReceived,67,""
2026-06-07T20:56:07.9369192Z,PacketSent,68,"size=1069"
2026-06-07T20:56:07.9370212Z,AckReceived,68,""
2026-06-07T20:56:07.9370521Z,PacketSent,69,"size=1069"
2026-06-07T20:56:07.9371468Z,AckReceived,69,""
2026-06-07T20:56:07.9371748Z,PacketSent,70,"size=1069"
2026-06-07T20:56:07.9372860Z,AckReceived,70,""
2026-06-07T20:56:07.9373144Z,PacketSent,71,"size=1069"
2026-06-07T20:56:07.9374245Z,AckReceived,71,""
2026-06-07T20:56:07.9374576Z,PacketSent,72,"size=1069"
2026-06-07T20:56:07.9375709Z,AckReceived,72,""
2026-06-07T20:56:07.9375940Z,PacketSent,73,"size=1069"
2026-06-07T20:56:07.9376981Z,AckReceived,73,""
2026-06-07T20:56:07.9377244Z,PacketSent,74,"size=1069"
2026-06-07T20:56:07.9378308Z,AckReceived,74,""
2026-06-07T20:56:07.9378553Z,PacketSent,75,"size=1069"
2026-06-07T20:56:07.9380142Z,AckReceived,75,""
2026-06-07T20:56:07.9380540Z,PacketSent,76,"size=1069"
2026-06-07T20:56:07.9387140Z,AckReceived,76,""
2026-06-07T20:56:07.9387435Z,PacketSent,77,"size=1069"
2026-06-07T20:56:07.9393410Z,AckReceived,77,""
2026-06-07T20:56:07.9393780Z,PacketSent,78,"size=1069"
2026-06-07T20:56:07.9395156Z,AckReceived,78,""
2026-06-07T20:56:08.4437946Z,Timeout,79,""
2026-06-07T20:56:08.4439643Z,Retransmission,79,""
2026-06-07T20:56:08.4441125Z,PacketSent,79,"size=1069"
2026-06-07T20:56:08.4445519Z,AckReceived,79,""
2026-06-07T20:56:08.4446006Z,PacketSent,80,"size=1069"
2026-06-07T20:56:08.4448470Z,AckReceived,80,""
2026-06-07T20:56:08.4448853Z,PacketSent,81,"size=1069"
2026-06-07T20:56:08.4450430Z,AckReceived,81,""
2026-06-07T20:56:08.4450940Z,PacketSent,82,"size=1069"
2026-06-07T20:56:08.4452288Z,AckReceived,82,""
2026-06-07T20:56:08.4452816Z,PacketSent,83,"size=1069"
2026-06-07T20:56:08.4454041Z,AckReceived,83,""
2026-06-07T20:56:08.4454307Z,PacketSent,84,"size=1069"
2026-06-07T20:56:08.4455965Z,AckReceived,84,""
2026-06-07T20:56:08.4456232Z,PacketSent,85,"size=1069"
2026-06-07T20:56:08.4457548Z,AckReceived,85,""
2026-06-07T20:56:08.4457751Z,PacketSent,86,"size=1069"
2026-06-07T20:56:08.4458719Z,AckReceived,86,""
2026-06-07T20:56:08.9534875Z,Timeout,87,""
2026-06-07T20:56:08.9536392Z,Retransmission,87,""
2026-06-07T20:56:08.9537812Z,PacketSent,87,"size=1069"
2026-06-07T20:56:08.9541863Z,AckReceived,87,""
2026-06-07T20:56:08.9542416Z,PacketSent,88,"size=1069"
2026-06-07T20:56:08.9544933Z,AckReceived,88,""
2026-06-07T20:56:08.9545530Z,PacketSent,89,"size=1069"
2026-06-07T20:56:08.9547177Z,AckReceived,89,""
2026-06-07T20:56:08.9547506Z,PacketSent,90,"size=1069"
2026-06-07T20:56:08.9548460Z,AckReceived,90,""
2026-06-07T20:56:08.9548677Z,PacketSent,91,"size=1069"
2026-06-07T20:56:08.9549919Z,AckReceived,91,""
2026-06-07T20:56:09.4535813Z,Timeout,92,""
2026-06-07T20:56:09.4537429Z,Retransmission,92,""
2026-06-07T20:56:09.4538940Z,PacketSent,92,"size=1069"
2026-06-07T20:56:09.4543132Z,AckReceived,92,""
2026-06-07T20:56:09.9599929Z,Timeout,93,""
2026-06-07T20:56:09.9601588Z,Retransmission,93,""
2026-06-07T20:56:09.9603134Z,PacketSent,93,"size=1069"
2026-06-07T20:56:09.9607134Z,AckReceived,93,""
2026-06-07T20:56:09.9607581Z,PacketSent,94,"size=1069"
2026-06-07T20:56:09.9610098Z,AckReceived,94,""
2026-06-07T20:56:10.4643059Z,Timeout,95,""
2026-06-07T20:56:10.4644730Z,Retransmission,95,""
2026-06-07T20:56:10.4646246Z,PacketSent,95,"size=1069"
2026-06-07T20:56:10.4650762Z,AckReceived,95,""
2026-06-07T20:56:10.4651332Z,PacketSent,96,"size=1069"
2026-06-07T20:56:10.4654262Z,AckReceived,96,""
2026-06-07T20:56:10.4654593Z,PacketSent,97,"size=1069"
2026-06-07T20:56:10.4656553Z,AckReceived,97,""
2026-06-07T20:56:10.4656875Z,PacketSent,98,"size=1069"
2026-06-07T20:56:10.4658462Z,AckReceived,98,""
2026-06-07T20:56:10.4658771Z,PacketSent,99,"size=1069"
2026-06-07T20:56:10.4660087Z,AckReceived,99,""
2026-06-07T20:56:10.4660305Z,PacketSent,100,"size=1069"
2026-06-07T20:56:10.4661811Z,AckReceived,100,""
2026-06-07T20:56:10.4662067Z,PacketSent,101,"size=1069"
2026-06-07T20:56:10.4663226Z,AckReceived,101,""
2026-06-07T20:56:10.4663427Z,PacketSent,102,"size=1069"
2026-06-07T20:56:10.4664439Z,AckReceived,102,""
2026-06-07T20:56:10.9643771Z,Timeout,103,""
2026-06-07T20:56:10.9645357Z,Retransmission,103,""
2026-06-07T20:56:10.9646905Z,PacketSent,103,"size=1069"
2026-06-07T20:56:10.9651207Z,AckReceived,103,""
2026-06-07T20:56:10.9651683Z,PacketSent,104,"size=1069"
2026-06-07T20:56:10.9653296Z,AckReceived,104,""
2026-06-07T20:56:10.9653655Z,PacketSent,105,"size=1069"
2026-06-07T20:56:10.9655478Z,AckReceived,105,""
2026-06-07T20:56:10.9655866Z,PacketSent,106,"size=1069"
2026-06-07T20:56:10.9657230Z,AckReceived,106,""
2026-06-07T20:56:11.4777967Z,Timeout,107,""
2026-06-07T20:56:11.4779426Z,Retransmission,107,""
2026-06-07T20:56:11.4780718Z,PacketSent,107,"size=1069"
2026-06-07T20:56:11.4784502Z,AckReceived,107,""
2026-06-07T20:56:11.4785187Z,PacketSent,108,"size=1069"
2026-06-07T20:56:11.4787332Z,AckReceived,108,""
2026-06-07T20:56:11.4787667Z,PacketSent,109,"size=1069"
2026-06-07T20:56:11.4789153Z,AckReceived,109,""
2026-06-07T20:56:11.4789528Z,PacketSent,110,"size=1069"
2026-06-07T20:56:11.4791012Z,AckReceived,110,""
2026-06-07T20:56:11.4791231Z,PacketSent,111,"size=1069"
2026-06-07T20:56:11.4792430Z,AckReceived,111,""
2026-06-07T20:56:11.4792636Z,PacketSent,112,"size=1069"
2026-06-07T20:56:11.4793589Z,AckReceived,112,""
2026-06-07T20:56:11.4793795Z,PacketSent,113,"size=1069"
2026-06-07T20:56:11.4794838Z,AckReceived,113,""
2026-06-07T20:56:11.4795102Z,PacketSent,114,"size=1069"
2026-06-07T20:56:11.4796062Z,AckReceived,114,""
2026-06-07T20:56:11.4796876Z,PacketSent,115,"size=1069"
2026-06-07T20:56:11.4797853Z,AckReceived,115,""
2026-06-07T20:56:11.4798225Z,PacketSent,116,"size=1069"
2026-06-07T20:56:11.4799358Z,AckReceived,116,""
2026-06-07T20:56:11.4799763Z,PacketSent,117,"size=1069"
2026-06-07T20:56:11.4800754Z,AckReceived,117,""
2026-06-07T20:56:11.4800950Z,PacketSent,118,"size=1069"
2026-06-07T20:56:11.4802080Z,AckReceived,118,""
2026-06-07T20:56:11.4802372Z,PacketSent,119,"size=1069"
2026-06-07T20:56:11.4803271Z,AckReceived,119,""
2026-06-07T20:56:11.4803461Z,PacketSent,120,"size=1069"
2026-06-07T20:56:11.4804385Z,AckReceived,120,""
2026-06-07T20:56:11.4804776Z,PacketSent,121,"size=1069"
2026-06-07T20:56:11.4805906Z,AckReceived,121,""
2026-06-07T20:56:11.4806155Z,PacketSent,122,"size=1069"
2026-06-07T20:56:11.4807052Z,AckReceived,122,""
2026-06-07T20:56:11.4807386Z,PacketSent,123,"size=1069"
2026-06-07T20:56:11.4808318Z,AckReceived,123,""
2026-06-07T20:56:11.4808515Z,PacketSent,124,"size=1069"
2026-06-07T20:56:11.4809475Z,AckReceived,124,""
2026-06-07T20:56:11.4809795Z,PacketSent,125,"size=1069"
2026-06-07T20:56:11.4810945Z,AckReceived,125,""
2026-06-07T20:56:11.4811220Z,PacketSent,126,"size=1069"
2026-06-07T20:56:11.4812111Z,AckReceived,126,""
2026-06-07T20:56:11.4812326Z,PacketSent,127,"size=1069"
2026-06-07T20:56:11.4813260Z,AckReceived,127,""
2026-06-07T20:56:11.4813584Z,PacketSent,128,"size=1069"
2026-06-07T20:56:11.4814627Z,AckReceived,128,""
2026-06-07T20:56:11.4814828Z,PacketSent,129,"size=1069"
2026-06-07T20:56:11.4815760Z,AckReceived,129,""
2026-06-07T20:56:11.4815991Z,PacketSent,130,"size=1069"
2026-06-07T20:56:11.4816960Z,AckReceived,130,""
2026-06-07T20:56:11.4817230Z,PacketSent,131,"size=1069"
2026-06-07T20:56:11.4818217Z,AckReceived,131,""
2026-06-07T20:56:11.4818532Z,PacketSent,132,"size=1069"
2026-06-07T20:56:11.4819478Z,AckReceived,132,""
2026-06-07T20:56:11.4819692Z,PacketSent,133,"size=1069"
2026-06-07T20:56:11.4820613Z,AckReceived,133,""
2026-06-07T20:56:11.4820806Z,PacketSent,134,"size=1069"
2026-06-07T20:56:11.4821745Z,AckReceived,134,""
2026-06-07T20:56:11.4821948Z,PacketSent,135,"size=1069"
2026-06-07T20:56:11.4822986Z,AckReceived,135,""
2026-06-07T20:56:11.9809246Z,Timeout,136,""
2026-06-07T20:56:11.9810817Z,Retransmission,136,""
2026-06-07T20:56:11.9812090Z,PacketSent,136,"size=1069"
2026-06-07T20:56:11.9815938Z,AckReceived,136,""
2026-06-07T20:56:11.9816664Z,PacketSent,137,"size=1069"
2026-06-07T20:56:11.9818636Z,AckReceived,137,""
2026-06-07T20:56:11.9819037Z,PacketSent,138,"size=1069"
2026-06-07T20:56:11.9820725Z,AckReceived,138,""
2026-06-07T20:56:11.9821182Z,PacketSent,139,"size=1069"
2026-06-07T20:56:11.9822924Z,AckReceived,139,""
2026-06-07T20:56:11.9823268Z,PacketSent,140,"size=1069"
2026-06-07T20:56:11.9824920Z,AckReceived,140,""
